01MAS202412152025121350
5024001664  7SER4212360087180800R421236MA1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000753434SO753004FR2187FRR05                            
75    26LGGZ  1753434SO 17753004FR1517805                     
52575076BV131 43104 4310400      190600      20874   27000       1 1800        V2    V2    0   
52575076AN132 43104 4310400      190600      20874   27000       1 1800        V2    V2    0   
52636407RC133 43104 4310400      190700      20874   27000       1 1800        V2    V2    0   
52575068IC134 43104 4310400      190900      20874   27000       1 1800        V2    V2    0   
5257506800135 43104 4310400      190900      20874   27000       1 1800        V2    V2    0   
5257505000136 43104 4310400      191400      20874   27000       1 1800        V2    V2    0   
52575043IC137 43104 4310400      192100      20874   27000       1 1800        V2    V2    0   
52575043BV138 43104 4310400      192200      20874   27000       1 1800        V2    V2    0   
52575043SP139 43104 4310400      192300      20874   27000       1 1800        V2    V2    0   
52636589RM140 43104 4310400      192700      20874   27000       1 1800        V2    V2    0   
52575035BV141 43104 4310400      192900      20874   27000       1 1800        V2    V2    0   
52575035IC142 43104 4310400      192900      20874   27000       1 1800        V2    V2    0   
52571240BJ143 43104 4310400      193500      20874   27000       1 1800        V2    V2    0   
52571240BT144 43104 4310400      193700      20874   27000       1 1800        V2    V2    0   
52571240SE145 43104 4310400      193800      20874   27000       1 1800        V2 V2 V2B   0   
52571240P5146 43104 4310400      193900      20874   27000       1 1800        V2B   V2B   0   
52571240P3147 43104 4310400      194100      20874   27000       1 1800        V2B   V2B   0   
52571240J1148 43104 4310400      194300      20874   27000       1 1800        V2BV2BV2    0   
52571240P2149 43104 4310400      194400      20874   27000       1 1800        V2    V2    0   
52571240RS150 43104 4310400      194700      20874   27000       1 1800        V2    V2    0   
52571240P1151 43104 4310400      194700      20874   27000       1 1800        V2    V2    0   
52571240S2152 43104 4310400      194900      20874   27000       1 1800        V2    V2    0   
52571273BV153 43104 4310400      195000      20874   27000       1 1800        V2    V2    0   
5257437600154 43104 4310400      195200      20874   27000       1 1800        V2    V2    0   
52574368BV155 43104 4310400      195500      20874   27000       1 1800        V2    V2    0   
52574368IC156 43104 4310400      195600      20874   27000       1 1800        V2    V2    0   
52574343SB157 43104 4310400      195900      20874   27000       1 1800        V2    V2    0   
52574343BV158 43104 4310400      195900      20874   27000       1 1800        V2    V2    0   
52574335BV159 43104 4310400      200300      20874   27000       1 1800        V2    V2    0   
52574335IC160 43104 4310400      200500      20874   27000       1 1800        V2    V2    0   
5257432700161 43104 4310400      200700      20874   27000       1 1800        V2    V2    0   
52574319BV162 43104 4310400      201000      20874   27000       1 1800        V2    V2    0   
52574319IC163 43104 4310400      201200      20874   27000       1 1800        V2    V2    0   
5257430100164 43104 4310400      201400      20874   27000       1 1800        V2    V2    0   
52574004AS165 43104 4310400      202000      20874   27000       1 1800        V2    V2    0   
52574004BV166 43104 4310400      202100      20874   27000       1 1800        V2    V2    0   
52574004AN167 43104 4310400      202100      20874   27000       1 1800        V2    V2    0   
5257425100168 43104 4310400      202300      20874   27000       1 1800        V2    V2    0   
52574244BV169 43104 4310400      202700      20874   27000       1 1800        V2    V2    0   
52574244IC170 43104 4310400      202700      20874   27000       1 1800        V2    V2    0   
5257423600171 43104 4310400      203000      20874   27000       1 1800        V2    V2    0   
52574194EP172 43104 4310400      203100      20874   27000       1 1800        V2    V2    0   
52574194BV173 43104 4310400      203400      20874   27000       1 1800        V2    V2    0   
52574194IC174 43104 4310400      203500      20874   27000       1 1800        V2    V2    0   
52574160BV175 43104 4310400      204200      20874   27000       1 1800        V2    V2    0   
52574160IC176 43104 4310400      204300      20874   27000       1 1800        V2    V2    0   
5257415200177 43104 4310400      204500      20874   27000       1 1800        V2    V2    0   
52574137BV178 43104 4310400      204600      20874   27000       1 1800        V2    V2    0   
52574129BV179 43104 4310400      205000      20874   27000       1 1800        V2    V2    0   
52574129IC180 43104 4310400      205100      20874   27000       1 1800        V2    V2    0   
5257411100181 43104 4310400      205200      20874   27000       1 1800        V2    V2    0   
52543371BV182 43104 4310400      205500      20874   27000       1 1800        V2    V2    0   
52543017BC183 43104 4310400      205800      20874   27000       1 1800        V2    V2    0   
52543009EP184 43104 4310400      205800      20874   27000       1 1800        V2 V2 V2T   0   
52543017RT185 43104 4310400      205900      20874   27000       1 1800        V2T   V2T   0   
52543017BV186 43104 4310400      210000      20874   27000       1 1800        V2TV6 V2    0   
52543017BZ187 43104 4310400      210100      20874   27000       1 1800        V2    V2B   0   
5254301720188 43104 4310400      210100      20874   27000       1 1800        V2B   V2B   0   
52543017FN189 43104 4310400      210200      20874   27000       1 1800        V2B   V2B   0   
52543017D2190 43104 4310400      210400      20874   27000       1 1800        V2B   V2B   0   
52543033BV191 43104 4310400      210500      20874   27000       1 1800        V2B   V2B   0   
52543041BV192 43104 4310400      210800      20874   27000       1 1800        V2B   V2B   0   
52543041EC193 43104 4310400      210800      20874   27000       1 1800        V2B   V2B   0   
52543058BV194 43104 4310400      211200      20874   27000       1 1800        V2B   V2B   0   
5254306600195 43104 4310400      211700      20874   27000       1 1800        V2B   V2B   0   
52543074DV196 43104 4310400      212000      20874   27000       1 1800        V2B   V2B   0   
52543074BV197 43104 4310400      212100      20874   27000       1 1800        V2BV2BV2    0   
52543082BV198 43104 4310400      212900      20874   27000       1 1800        V2    V2    0   
52543090BV199 43104 4310400      213300      20874   27000       1 1800        V2    V2    0   
52543090SB200 43104 4310400      213600      20874   27000       1 1800        V2    V2    0   
5254511100201 43104 4310400      213600      20874   27000       1 1800        V2    V2    0   
52545129BV202 43104 4310400      213800      20874   27000       1 1800        V2    V2    0   
52545129DV203 43104 4310400      213900      20874   27000       1 1800        V2    V2    0   
52545137PB204 43104 4310400      214500      20874   27000       1 1800        V2    V2    0   
52545137BV205 43104 4310400      214500      20874   27000       1 1800        V2    V2    0   
52545137PM206 43104 4310400      214600      20874   27000       1 1800        V2    V2    0   
5254514500207 43104 4310400      215000      20874   27000       1 1800        V2    V2    0   
5254515200208 43104 4310400      215200      20874   27000       1 1800        V2    V2    0   
5254516000209 43104 4310400      215400      20874   27000       1 1800        V2    V2    0   
5254517800210 43104 4310400      215600      20874   27000       1 1800        V2    V2    0   
5254518600211 43104 4310400      215800      20874   27000       1 1800        V2    V2    0   
52545194PF212 43104 4310400      220000      20874   27000       1 1800        V2    V2    0   
52545194PC213 43104 4310400      220200      20874   27000       1 1800        V2    V2    0   
52545194BV214 43104 4310400      220200      20874   27000       1 1800        V2    V2    0   
52545194PA215 43104 4310400      220300      20874   27000       1 1800        V2    V2    0   
5254520200216 43104 4310400      220500      20874   27000       1 1800        V2    V2    0   
5254521000217 43104 4310400      220700      20874   27000       1 1800        V2    V2    0   
5254522800218 43104 4310400      220900      20874   27000       1 1800        V2    V2    0   
52545236PT219 43104 4310400      221000      20874   27000       1 1800        V2    V2    0   
52545236BV220 43104 4310400      221000      20874   27000       1 1800        V2 V2 EV2   0   
52545244PR221 43104 4310400      221100      20874   27000       1 1800        EV2   EV2   0   
52545244PK222 43104 4310400      221300      20874   27000       1 1800        EV2   EV2   0   
52545244AC223 43104 4310400      221300      20874   27000       1 1800        EV2   EV2   0   
52545244PD224 43104 4310400      221400      20874   27000       1 1800        EV2   EV2   0   
52545244PB225 43104 4310400      221500      20874   27000       1 1800        EV2   EV2   0   
52545244ES226 43104 4310400      221600      20874   27000       1 1800        EV2   EV2   0   
52492348EV227 43104 4310400      221900      20874   27000       1 1800        EV2   EV2   0   
52492348BF228 43104 4310400      221900      20874   27000       1 1800        EV2   EV2   0   
52492348SR229 43104 4310400      222100      20874   27000       1 1800        EV2   EV2   0   
52492348BI230 43104 4310400      222100      20874   27000       1 1800        EV2   EV2   0   
52271387RN231 43104 4310400      222300      20874   27000       1 1800        EV2   EV2   0   
52271387P2232 43104 4310400      222400      20874   27000       1 1800        EV2   2JY   0   
52271387GA233 43104 4310400222700      2250002287487227000 27000 111800  1800  2JYF4 V20   0   
52271387P1234 43104 4310400      225100      20872   27000       1 1800        V204F 2JY   0   
52271387JN235 43104 4310400      225500      20872   27000       1 1800        2JY2GCV2B   0   
52271387GC236 43104 4310400      225600      20872   27000       1 1800        V2B   V2B   0   
5227137900237 43104 4310400      225900      20872   27000       1 1800        V2B   V2B   0   
52271361BB238 43104 4310400      230200      20872   27000       1 1800        V2B   V2B   0   
52271361BV239 43104 4310400      230400      20872   27000       1 1800        V2B   V2B   0   
5227135300240 43104 4310400      230600      20872   27000       1 1800        V2B   V2B   0   
52241315BS241 43104 4310400      230700      20872   27000       1 1800        V2B   V2B   0   
52241315BN242 43104 4310400      230800      20872   27000       1 1800        V2B   V2B   0   
5222250500243 43104 4310400      231200      20872   27000       1 1800        V2B   V2B   0   
52271338VV244 43104 4310400      231600      20872   27000       1 1800        V2BV2V2GC   0   
52271338P2245 43104 4310400      231700      20872   27000       1 1800        2GC   2GC   0   
52271338P1246 43104 4310400      231800      20872   27000       1 1800        2GC   2GC   0   
52271338TL247 43104 4310400      231900      20872   27000       1 1800        2GC   2GC   0   
52271312BD248 43104 4310400      232000      20872   27000       1 1800        2GC   2GC   0   
52271320BV249 43104 4310400      232000      20872   27000       1 1800        2GC   2GC   0   
52271320HF250 43104 4310400      232200      20872   27000       1 1800        2GC   2GC   0   
52271338ST251 43104 4310500      232300      20872   27000       1 1800        2GC   V1R   0   
52271163BP252 43105 4310500      232400      20872   27000       1 1800        V1R   V1R   0   
52271163BS253 43105 4310500      232500      20872   27000       1 1800        V1R   1D    0   
52276220BV254 43105 4310500      232900      20872   27000       1 1800        1D    1D    0   
52276220BL255 43105 4310500      233000      20872   27000       1 1800        1D    1D    0   
522762201M256 43105 4310500      233200      20872   27000       1 1800        1D    1D    0   
52276246BV257 43105 4310500      233300      20872   27000       1 1800        1D    1D    0   
5227626100258 43105 4310500      234300      20872   27000       1 1800        1D    1D    0   
52276279BV259 43105 4310500      234800      20872   27000       1 1800        1D    1D    0   
5227627936260 43105 4310500      234800      20872   27000       1 1800        1D    1D    0   
5227611300261 43105 4310500      235200      20872   27000       1 1800        1D 1D V1    0   
52276006BL262 43105 4310500      235600      20872   27000       1 1800        V1    V1    0   
52276006BS263 43105 4310500      235800      20872   27000       1 1800        V1    V1    0   
52276006JS264 43105 4310500      235900      20872   27000       1 1800        V1    V1    0   
52276006BV265 43105 4310500      235900      20872   27000       1 1800        V1    V1    0   
52276006BN266 43105 4310500      235900      20872   27000       1 1800        V1 DL1V1    0   
52276006BB267 43105 4310511      000000      20872   27000       1 1800        V1    V1    0   
5227620400268 43105 4310511      000200      20872   27000       1 1800        V1    V1    0   
5227621200269 43105 4310511      000500      20872   27000       1 1800        V1    V1    0   
52313304BV270 43105 4310511      001000      20872   27000       1 1800        V1    V1    0   
5231329600271 43105 4310511      001600      20872   27000       1 1800        V1    V1    0   
5231328800272 43105 4310511      001800      20872   27000       1 1800        V1    V1    0   
52313270BV273 43105 4310511      002100      20872   27000       1 1800        V1    V1    0   
5231326200274 43105 4310511      002700      20872   27000       1 1800        V1    V1    0   
52313247BV275 43105 4310511      003300      20872   27000       1 1800        V1    V1    0   
5231323900276 43105 4310511      004000      20872   27000       1 1800        V1    V1    0   
52313221BV277 43105 4310511      004500      20872   27000       1 1800        V1    V1    0   
5231610900278 43105 4310511      004900      20872   27000       1 1800        V1    V1    0   
5231321300279 43105 4310511      005400      20872   27000       1 1800        V1    V1    0   
52313049P1280 43105 4310511      005500      20872   27000       1 1800        V1    1L    0   
52313049BV281 43105 4310511      005700      20872   27000       1 1800        1L    1L    0   
52313049D1282 43105 4310511      005700      20872   27000       1 1800        1L    1L    0   
52313049L5283 43105 4310511      005900      20872   27000       1 1800        1L    1L    0   
52313049L7284 43105 4310511      010000      20872   27000       1 1800        1L 1L V1    0   
52313049BC285 43105 4310511      010100      20872   27000       1 1800        V1    V1    0   
5231604200286 43105 4310511      010100      20872   27000       1 1800        V1    V1    0   
52315044RO287 43105 4310511      010400      20872   27000       1 1800        V1    V1    0   
52315044BV288 43105 4310511      010500      20872   27000       1 1800        V1    V1    0   
52313056BV289 43105 4310511      010700      20872   27000       1 1800        V1    V1    0   
5231605900290 43105 4310511      011100      20872   27000       1 1800        V1    V1    0   
5231306400291 43105 4310511      011300      20872   27000       1 1800        V1    V1    0   
5231606700292 43105 4310511      011400      20872   27000       1 1800        V1    V1    0   
5231307200293 43105 4310511      011800      20872   27000       1 1800        V1    V1    0   
5234203000294 43105 4310511      012800      20872   27000       1 1800        V1    V1    0   
5234204800295 43105 4310511      013200      20872   27000       1 1800        V1    V1    0   
5234206300296 43105 4310511      013500      20872   27000       1 1800        V1    V1    0   
5234207100297 43105 4310511      013800      20872   27000       1 1800        V1    V1    0   
52342014BS298 43105 4310511      014100      20872   27000       1 1800        V1    V1    0   
52342014P1299 43105 4310511      014300      20872   27000       1 1800        V1    V1    0   
52342014EN300 43105 4310511      014300      20872   27000       1 1800        V1 V1 V7    0   
52342014BV301 43105 4310511      014400      20872   27000       1 1800        V7 V7 V1    0   
52342014RE302 43105 4310511      014600      20872   27000       1 1800        V1    V1    0   
52342014BN303 43105 4310511      014900      20872   27000       1 1800        V1    V1    0   
5234208900304 43105 4310511      014900      20872   27000       1 1800        V1    V1    0   
5234209700305 43105 4310511      015200      20872   27000       1 1800        V1    V1    0   
5234211300306 43105 4310511      015400      20872   27000       1 1800        V1    V1    0   
5234510800307 43105 4310511      015600      20872   27000       1 1800        V1    V1    0   
5234511600308 43105 4310511      015700      20872   27000       1 1800        V1    V1    0   
52345009SE309 43105 4310511      015900      20872   27000       1 1800        V1    V1    0   
52345009BV310 43105 4310511      020100      20872   27000       1 1800        V1    V1    0   
5234500918311 43105 4310511      020100      20872   27000       1 1800        V1    V1    0   
5234520700312 43105 4310511      020300      20872   27000       1 1800        V1    V1    0   
5234522300313 43105 4310511      020500      20872   27000       1 1800        V1    V1    0   
5234524900314 43105 4310511      020700      20872   27000       1 1800        V1    V1    0   
52241760BE315 43105 4310511      020700      20872   27000       1 1800        V1    V1    0   
52241760BH316 43105 4310511      020800      20872   27000       1 1800        V1    V1    0   
52241760AN317 43105 4310511      020800      20872   27000       1 1800        V1    V1    0   
52345256BV318 43105 4310511      021000      20872   27000       1 1800        V1    V1    0   
5228650000319 43105 4310511      021300      20872   27000       1 1800        V1    V1    0   
52286518BV320 43105 4310511      021500      20872   27000       1 1800        V1    V1    0   
5228652600321 43105 4310511      021800      20872   27000       1 1800        V1    V1    0   
52286534BV322 43105 4310511      022100      20872   27000       1 1800        V1    V1    0   
52286039SM323 43105 4310511      022100      20872   27000       1 1800        V1 V1 VM    0   
52286039P1324 43105 4310511      022200      20872   27000       1 1800        VM VM AH    0   
5228603924325 43105 4310511      022200      20872   27000       1 1800        AH    VM    0   
52286039P2326 43105 4310511      022300      20872   27000       1 1800        VM VM M1    0   
52286005PZ327 43105 4310511      022400      20872   27000       1 1800        M1    M1    0   
52286005M1328 43105 4310511      022500      20872   27000       1 1800        M1    M1    0   
52286005LO329 43105 4310511      022600      20872   27000       1 1800        M1    V1    0   
52286005VR330 43105 4310511      022700      20872   27000       1 1800        V1    V1    0   
52286187BV331 43105 4310511      022900      20872   27000       1 1800        V1    V1    0   
5228619500332 43105 4310511      023100      20872   27000       1 1800        V1    V1    0   
52286286BV333 43105 4310511      023200      20872   27000       1 1800        V1    V1    0   
52286286SA334 43105 4310511      023300      20872   27000       1 1800        V1 V2HV2    0   
52286286BL335 43105 4310411      023400      20872   27000       1 1800        V2    V2    0   
5228735900336 43104 4310411      023400      20872   27000       1 1800        V2    V2    0   
5228629400337 43104 4310411      023600      20872   27000       1 1800        V2    V2    0   
52286013P2338 43104 4310411      023700      20872   27000       1 1800        V2 CMCFRE   0   
52286013RL339 43104      11024000            20872   27000       1 1800        FRE         0   
5024001669130R4S 431040087103300R 43105MA100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000067700500345314AP2187FE406                            
75    26NBG8  167700500329345314AP1518075                     
5267700500  1       4310400            10330002   874      27000  1      1800     GGEV2    0   
5267710400  2 43104 4310400      103900      20874   27000       1 1800        V2    V2    0   
5287919700  3 43104 4310400      104200      20874   27000       1 1800        V2    V2    0   
5267712000  4 43104 4310400      104800      20874   27000       1 1800        V2    V2    0   
5267345900  5 43104 4310400      105300      20874   27000       1 1800        V2    V2    0   
5267340000  6 43104 4310400      105900      20874   27000       1 1800        V2    V2    0   
52673004RM  7 43104 4310400      110700      20874   27000       1 1800        V2    V2    0   
52673004BM  8 43104 4310400      110800      20874   27000       1 1800        V2    V2    0   
52673004BV  9 43104 4310400      111100      20874   27000       1 1800        V2    V2    0   
5219964600 10 43104 4310400      111300      20874   27000       1 1800        V2    V2    0   
52673004P1 11 43104 4310400      111300      20874   27000       1 1800        V2    V2    0   
5267309500 12 43104 4310400      111600      20874   27000       1 1800        V2    V2    0   
5267331900 13 43104 4310400      112100      20874   27000       1 1800        V2    V2    0   
5267329300 14 43104 4310400      112400      20874   27000       1 1800        V2    V2    0   
5267328500 15 43104 4310400      113000      20874   27000       1 1800        V2    V2    0   
52673277BV 16 43104 4310400      113500      20874   27000       1 1800        V2    V2    0   
52673277EM 17 43104 4310400      113700      20874   27000       1 1800        V2    V2    0   
5267326900 18 43104 4310400      114000      20874   27000       1 1800        V2    V2    0   
5267325100 19 43104 4310400      114300      20874   27000       1 1800        V2    V2    0   
5267324400 20 43104 4310400      114700      20874   27000       1 1800        V2    V2    0   
52673244EC 21 43104 4310400      114800      20874   27000       1 1800        V2    V2    0   
52673202BV 22 43104 4310400      115500      20874   27000       1 1800        V2    V2    0   
52673129S1 23 43104 4310400      120100      20874   27000       1 1800        V2    V2    0   
5267312900 24 43104 4310400      120700      20874   27000       1 1800        V2    V2    0   
5267311100 25 43104 4310400      121500      20874   27000       1 1800        V2    V2    0   
52673103FI 26 43104 4310400122800      1256002287487427000 27000 111800  1800  V2 V9 V2    0   
5258257700 27 43104 4310400      130900      20874   27000       1 1800        V2    V2    0   
5258255100 28 43104 4310400      131300      20874   27000       1 1800        V2    V2    0   
5258253600 29 43104 4310400      132200      20874   27000       1 1800        V2    V2    0   
52582494S4 30 43104 4310400134600      1356002287487427000 27000 111800  1800  V2 V4 V2    0   
5258249400 31 43104 4310400      135800      20874   27000       1 1800        V2    V2    0   
5258247800 32 43104 4310400      140000      20874   27000       1 1800        V2    V2    0   
5258244500 33 43104 4310400      141000      20874   27000       1 1800        V2    V2    0   
5258243700 34 43104 4310400      141300      20874   27000       1 1800        V2    V2    0   
52582429BV 35 43104 4310400      141700      20874   27000       1 1800        V2    V2    0   
52582403EZ 36 43104 4310400      142100      20874   27000       1 1800        V2    V2    0   
52582403BV 37 43104 4310400      142200      20874   27000       1 1800        V2    V2    0   
5258179300 38 43104 4310400      142400      20874   27000       1 1800        V2    V2    0   
52581751BV 39 43104 4310400      142600      20874   27000       1 1800        V2    V2    0   
5274835000 40 43104 4310400      142800      20874   27000       1 1800        V2    V2    0   
52581504BF 41 43104 4310400      142800      20874   27000       1 1800        V2    V2    0   
52581009BC 42 43104 4310400      143000      20874   27000       1 1800        V2    V2D   0   
52581009AS 43 43104 4310400      143100      20874   27000       1 1800        V2D   V2D   0   
52581009BV 44 43104 4310400      143200      20874   27000       1 1800        V2D   V1    0   
52581009AN 45 43104 4310400      143300      20874   27000       1 1800        V1    V2P   0   
52581009EN 46 43104 4310400      143400      20874   27000       1 1800        V2PV2PV2    0   
52581595BV 47 43104 4310400      143600      20874   27000       1 1800        V2    V2    0   
52581595BL 48 43104 4310400      143700      20874   27000       1 1800        V2    V2    0   
52581850BV 49 43104 4310400      143900      20874   27000       1 1800        V2    V2    0   
52581850PL 50 43104 4310400      144200      20874   27000       1 1800        V2    V2    0   
5258475500 51 43104 4310400      144200      20874   27000       1 1800        V2    V2    0   
52674978BA 52 43104 4310400      144300      20874   27000       1 1800        V2    V2    0   
52584748RE 53 43104 4310400      144400      20874   27000       1 1800        V2    V2    0   
52584748BV 54 43104 4310400      144400      20874   27000       1 1800        V2    V2    0   
5258473000 55 43104 4310400      144600      20874   27000       1 1800        V2    V2    0   
52584722BV 56 43104 4310400      144900      20874   27000       1 1800        V2    V2    0   
52584714EB 57 43104 4310400      145200      20874   27000       1 1800        V2    V2    0   
52584714BV 58 43104 4310400      145300      20874   27000       1 1800        V2    V2    0   
52584052AS 59 43104 4310400      150000      20874   27000       1 1800        V2    V2    0   
52584052BV 60 43104 4310400      150100      20874   27000       1 1800        V2    V2    0   
52584052V6 61 43104 4310400      150200      20874   27000       1 1800        V2    V2    0   
52584052AN 62 43104 4310400      150300      20874   27000       1 1800        V2    V2    0   
5258450800 63 43104 4310400      150600      20874   27000       1 1800        V2    V2    0   
52584516P3 64 43104 4310400      151100      20874   27000       1 1800        V2    V2    0   
52584516BV 65 43104 4310400151400      1536002287487427000 27000 111800  1800  V2 V4 V2    0   
5258453200 66 43104 4310400      154700      20874   27000       1 1800        V2    V2    0   
52584540IC 67 43104 4310400      155000      20874   27000       1 1800        V2    V2    0   
52584540BV 68 43104 4310400      155200      20874   27000       1 1800        V2    V2    0   
5258372400 69 43104 4310400      155800      20874   27000       1 1800        V2    V2    0   
52583690IC 70 43104 4310400      160100      20874   27000       1 1800        V2    V2    0   
5258369000 71 43104 4310400      160200      20874   27000       1 1800        V2    V2    0   
5258367400 72 43104 4310400      161400      20874   27000       1 1800        V2    V2    0   
52583674IC 73 43104 4310400      161400      20874   27000       1 1800        V2    V2    0   
52583674TU 74 43104 4310400      162100      20874   27000       1 1800        V2    V2    0   
52583658TU 75 43104 4310400      162200      20874   27000       1 1800        V2    V2    0   
5258365800 76 43104 4310400      162300      20874   27000       1 1800        V2    V2    0   
52583641EV 77 43104 4310400      162500      20874   27000       1 1800        V2    V2    0   
52583617RC 78 43104 4310400      163200      20874   27000       1 1800        V2    V2    0   
5258361700 79 43104 4310400      163300      20874   27000       1 1800        V2    V2    0   
52583005EL 80 43104 4310400      163300      20874   27000       1 1800        V2    V2    0   
52583005BA 81 43104 4310400      163600      20874   27000       1 1800        V2    V2    0   
52583005FP 82 43104 4310400164100      1708002287487427000 27000 111800  1800  V2 V10V2    0   
52583005BL 83 43104 4310400      171000      20874   27000       1 1800        V2    V2    0   
5258380700 84 43104 4310400      172000      20874   27000       1 1800        V2    V2    0   
52636498RV 85 43104 4310400      172700      20874   27000       1 1800        V2    V2    0   
52583823BV 86 43104 4310400      173200      20874   27000       1 1800        V2    V2    0   
52583823IC 87 43104 4310400      173200      20874   27000       1 1800        V2    V2    0   
52583823RJ 88 43104 4310400      173300      20874   27000       1 1800        V2    V2    0   
5258384900 89 43104 4310400      174500      20874   27000       1 1800        V2    V2    0   
52583849IC 90 43104 4310400      174500      20874   27000       1 1800        V2    V2    0   
5257536500 91 43104 4310400      175500      20874   27000       1 1800        V2    V2    0   
5257535700 92 43104 4310400      180100      20874   27000       1 1800        V2    V2    0   
52575340IC 93 43104 4310400      180400      20874   27000       1 1800        V2    V2    0   
52575340BV 94 43104 4310400      180700      20874   27000       1 1800        V2    V2    0   
5257533200 95 43104 4310400      181000      20874   27000       1 1800        V2    V2    0   
5257529000 96 43104 4310400      181600      20874   27000       1 1800        V2    V2    0   
5257740300 97 43104 4310400      182100      20874   27000       1 1800        V2    V2    0   
52575274BV 98 43104 4310400      182400      20874   27000       1 1800        V2    V2    0   
52575266BL 99 43104 4310400      182600      20874   27000       1 1800        V2    V2    0   
52575266BV100 43104 4310400      182600      20874   27000       1 1800        V2    V2    0   
52575001P4101 43104 4310400      182800      20874   27000       1 1800        V2    V2    0   
52575001BV102 43104 4310400      182900      20874   27000       1 1800        V2    V2    0   
52575001P3103 43104 4310400      182900      20874   27000       1 1800        V2    V2    0   
52636449RM104 43104 4310400      183100      20874   27000       1 1800        V2    V2    0   
52575019ES105 43104 4310400      183200      20874   27000       1 1800        V2    V2    0   
52575019EN106 43104 4310400      183300      20874   27000       1 1800        V2    V2    0   
5257523300107 43104 4310400      183400      20874   27000       1 1800        V2    V2    0   
52575225BV108 43104 4310400      183500      20874   27000       1 1800        V2    V2    0   
52575225EE109 43104 4310400      183600      20874   27000       1 1800        V2    V2    0   
52324095BV110 43104 4310400      183700      20874   27000       1 1800        V2    V2    0   
52575217EZ111 43104 4310400      183700      20874   27000       1 1800        V2    V2    0   
52575217BV112 43104 4310400      183800      20874   27000       1 1800        V2    V2    0   
52575191BV113 43104 4310400      184000      20874   27000       1 1800        V2    V2    0   
52575191EM114 43104 4310400      184100      20874   27000       1 1800        V2    V2    0   
5257518300115 43104 4310400      184300      20874   27000       1 1800        V2    V2    0   
52575183IC116 43104 4310400      184300      20874   27000       1 1800        V2    V2    0   
52575175BV117 43104 4310400      184600      20874   27000       1 1800        V2    V2    0   
5257516700118 43104 4310400      184800      20874   27000       1 1800        V2    V2    0   
52575142AS119 43104 4310400      185100      20874   27000       1 1800        V2    V2    0   
52575142BV120 43104 4310400      185100      20874   27000       1 1800        V2    V2    0   
52575142AN121 43104 4310400      185100      20874   27000       1 1800        V2    V2    0   
52575142SC122 43104 4310400      185200      20874   27000       1 1800        V2    V2    0   
52575134EV123 43104 4310400      185300      20874   27000       1 1800        V2    V2    0   
52575134BV124 43104 4310400      185500      20874   27000       1 1800        V2    V2    0   
52575134PB125 43104 4310400      185600      20874   27000       1 1800        V2    V2    0   
52575134PA126 43104 4310400      185700      20874   27000       1 1800        V2    V2    0   
52575134IC127 43104 4310400      185800      20874   27000       1 1800        V2    V2    0   
5257512600128 43104 4310400      190000      20874   27000       1 1800        V2    V2    0   
5257511800129 43104 4310400      190300      20874   27000       1 1800        V2    V2    0   
52575076AS130 43104 4310400      190500      20874   27000       1 1800        V2    V2    0   
52575076BV131 43104 4310400      190600      20874   27000       1 1800        V2    V2    0   
52575076AN132 43104 4310400      190600      20874   27000       1 1800        V2    V2    0   
52636407RC133 43104 4310400      190700      20874   27000       1 1800        V2    V2    0   
52575068IC134 43104 4310400      190900      20874   27000       1 1800        V2    V2    0   
5257506800135 43104 4310400      190900      20874   27000       1 1800        V2    V2    0   
5257505000136 43104 4310400      191400      20874   27000       1 1800        V2    V2    0   
52575043IC137 43104 4310400      192100      20874   27000       1 1800        V2    V2    0   
52575043BV138 43104 4310400      192200      20874   27000       1 1800        V2    V2    0   
52575043SP139 43104 4310400      192300      20874   27000       1 1800        V2    V2    0   
52636589RM140 43104 4310400      192700      20874   27000       1 1800        V2    V2    0   
52575035BV141 43104 4310400      192900      20874   27000       1 1800        V2    V2    0   
52575035IC142 43104 4310400      192900      20874   27000       1 1800        V2    V2    0   
52571240BJ143 43104 4310400      193500      20874   27000       1 1800        V2    V2    0   
52571240BT144 43104 4310400      193700      20874   27000       1 1800        V2    V2    0   
52571240SE145 43104 4310400      193800      20874   27000       1 1800        V2 V2 V2B   0   
52571240P5146 43104 4310400      193900      20874   27000       1 1800        V2B   V2B   0   
52571240P3147 43104 4310400      194100      20874   27000       1 1800        V2B   V2B   0   
52571240J1148 43104 4310400      194300      20874   27000       1 1800        V2BV2BV2    0   
52571240P2149 43104 4310400      194400      20874   27000       1 1800        V2    V2    0   
52571240RS150 43104 4310400      194700      20874   27000       1 1800        V2    V2    0   
52571240P1151 43104 4310400      194700      20874   27000       1 1800        V2    V2    0   
52571240S2152 43104 4310400      194900      20874   27000       1 1800        V2    V2    0   
52571273BV153 43104 4310400      195000      20874   27000       1 1800        V2    V2    0   
